,Unnamed: 0,AQI,CO AQI,Ozone AQI,NO2 AQI,PM2.5 AQI,Latitude,Longitude,clusters
532,533,22,0,19,0,22,-34.3667,-55.2333,1
533,534,22,0,19,0,22,21.4894,-77.605,1
534,535,41,0,11,0,41,-9.5289,-48.59,1
535,536,159,2,134,1,159,30.822,75.174,1
536,537,89,2,33,5,89,45.5619,12.2364,1
537,538,32,1,32,2,32,44.0181,1.3558,1
538,539,40,1,29,3,40,51.1667,4.4667,1
539,540,30,1,19,4,30,55.7558,37.6178,1
540,541,30,1,19,4,30,46.7308,-116.9986,1
541,542,73,0,24,0,73,18.9667,77.9167,1
542,543,73,0,24,0,73,15.6406,75.9531,1
543,544,73,0,24,0,73,16.35,75.2833,1
544,545,59,1,21,1,59,20.48,-89.72,1
545,546,92,2,34,1,92,21.3472,-97.6833,1
546,547,52,1,40,0,52,45.3531,26.305,1
547,548,33,0,33,0,32,49.35,8.15,1
548,549,33,0,33,0,32,49.5967,10.6089,1
549,550,33,0,33,0,32,51.0239,14.2167,1
550,551,33,0,33,0,32,50.85,9.1167,1
551,552,33,0,33,0,32,50.7333,11.75,1
552,553,54,2,30,11,54,41.5095,-87.9703,1
553,554,31,0,31,2,21,54.983,-1.743,1
554,555,50,1,22,7,50,51.401,-1.323,1
555,556,53,1,36,1,53,47.0833,28.1833,1
556,557,44,1,44,1,16,35.132,137.0394,1
557,558,37,1,35,0,37,56.6667,59.3167,1
558,559,54,1,30,3,54,49.5867,7.1428,1
559,561,40,1,7,6,40,42.2195,-121.7754,1
560,562,101,1,62,0,101,33.5833,71.4333,1
561,563,160,1,45,0,160,41.7259,86.1746,1
562,564,89,1,39,0,89,50.3186,29.0592,1
563,565,56,1,13,0,56,10.653,-9.892,1
564,566,74,1,8,13,74,39.5915,-105.0188,1
565,567,74,1,8,13,74,42.535,-71.4891,1
566,568,48,1,48,3,36,40.3919,17.4483,1
567,569,12,0,12,0,11,-18.4167,-66.5833,1
568,570,42,1,28,10,42,39.3461,-76.7307,1
569,571,27,1,27,4,19,60.25,24.0667,1
570,572,15,0,15,0,10,19.6742,97.2092,1
571,573,82,1,42,2,82,45.6,8.75,1
572,574,67,2,10,8,67,-37.0833,-73.1667,1
573,575,40,1,14,0,40,-14.9167,13.5,1
574,576,90,4,20,0,90,-5.35,21.4167,1
575,577,43,2,21,0,43,25.75,93.17,1
576,578,500,1,42,0,435,28.28,76.15,1
577,579,55,1,29,0,55,38.3486,38.3194,1
578,580,25,0,15,0,25,7.2108,126.5328,1
579,581,75,3,15,1,75,-26.4833,31.3667,1
580,582,37,1,37,0,13,48.3,39.7333,1
581,583,50,0,21,0,50,13.0232,77.0252,1
582,584,34,1,17,3,34,38.2667,-3.6167,1
583,585,49,1,30,5,49,41.6804,2.2833,1
584,586,53,1,26,7,53,41.5156,2.1928,1
585,587,72,1,7,14,72,28.9241,-81.9299,1
586,588,48,1,15,0,48,5.03,118.34,1
587,589,43,1,25,4,43,50.8925,5.6497,1
588,590,41,1,26,4,41,48.7325,-3.4553,1
589,591,40,1,40,2,20,41.6833,12.7,1
590,592,61,1,8,4,61,16.3667,-91.7333,1
591,593,42,1,28,4,42,50.9667,3.9833,1
592,594,67,1,36,3,67,37.2833,15.0,1
593,595,30,1,30,3,22,42.5209,-71.7717,1
594,596,30,1,30,3,22,52.2282,-2.7385,1
595,597,50,1,14,3,50,10.7808,122.3894,1
596,598,52,1,36,1,52,43.3667,25.1333,1
597,599,58,1,28,2,58,24.0515,105.0573,1
598,600,58,1,14,10,58,26.2785,-80.0891,1
599,601,33,0,19,0,33,-13.9833,33.7833,1
600,602,138,4,25,4,138,12.0,8.5167,1
601,603,36,1,36,0,33,55.4833,60.2167,1
602,604,169,1,36,0,169,22.9153,79.0638,1
603,605,49,1,31,6,49,44.2773,-88.2641,1
604,606,23,1,23,6,18,60.4,25.1,1
605,607,63,1,24,3,63,51.05,16.2,1
606,608,31,1,31,1,21,47.9822,3.3972,1
607,609,34,0,34,1,31,53.5344,9.6817,1
608,610,36,0,16,0,36,-15.7667,28.1833,1
609,611,49,1,25,11,49,47.7921,-122.3077,1
610,612,59,2,16,4,59,33.1667,-5.5667,1
611,613,180,2,151,1,180,30.4743,74.5166,1
612,614,27,0,27,0,13,53.5224,-7.3378,1
613,615,194,3,176,2,194,30.1978,71.4697,1
614,616,74,2,17,1,74,5.2625,-0.7578,1
615,617,35,1,35,1,13,38.4833,140.3833,1
616,618,29,1,29,2,20,37.9861,-1.1303,1
617,619,29,1,29,2,20,10.6,123.0333,1
618,620,54,0,25,0,54,10.9333,78.45,1
619,621,58,2,18,21,58,42.886,-88.1291,1
620,622,42,0,35,1,42,52.2953,5.1622,1
621,624,206,7,206,9,167,31.9829,120.8873,1
622,625,51,1,22,5,51,50.2944,4.1014,1
623,626,157,3,157,1,126,32.02,75.15,1
624,627,87,1,36,0,87,7.9667,123.75,1
625,628,32,0,16,0,32,9.95,99.0667,1
626,630,45,1,22,5,45,29.4874,-95.1087,1
627,631,55,1,40,1,55,50.5831,34.4823,1
628,632,114,3,8,37,114,33.938,-118.3586,1
629,633,50,1,31,1,50,48.2164,18.6081,1
630,634,13,0,13,1,12,-40.6219,175.2867,1
631,635,33,1,33,2,30,50.3833,8.0667,1
632,636,38,0,38,1,19,57.5667,12.1,1
633,637,33,1,33,2,23,45.6167,9.25,1
634,638,47,1,21,2,47,29.8785,-97.6831,1
635,639,47,1,21,2,47,28.627,-81.4354,1
636,640,33,1,33,2,29,50.8167,7.2167,1
637,641,99,4,99,5,97,27.7378,111.9974,1
638,642,66,1,22,0,66,-11.7918,19.9062,1
639,643,52,1,28,1,52,52.7819,28.0525,1
640,644,70,1,23,2,70,53.8667,34.4333,1
641,645,38,1,27,4,38,51.9333,4.2333,1
642,646,32,1,14,0,32,8.5504,-9.48,1
643,647,72,3,0,10,72,42.3666,-89.0266,1
644,648,29,0,28,1,29,48.65,11.7833,1
645,649,67,1,36,0,67,-7.98,112.62,1
646,650,54,1,22,0,54,10.958,123.123,1
647,651,49,1,49,0,36,41.6333,15.9167,1
648,652,32,1,32,1,15,37.2,-3.6333,1
649,653,17,0,16,0,17,7.5783,123.1659,1
650,654,33,1,33,0,10,58.3078,48.3181,1
651,655,44,1,44,4,31,45.0333,38.9667,1
652,656,61,1,24,10,61,55.8217,37.3386,1
653,657,61,1,24,10,61,48.4172,142.0869,1
654,658,25,1,25,0,19,58.0833,55.6833,1
655,659,52,0,34,1,52,58.1472,7.9972,1
656,660,31,1,31,0,31,54.9167,64.4333,1
657,661,38,1,23,3,38,50.8519,3.2861,1
658,662,38,1,23,3,38,50.6558,3.071,1
659,663,52,1,6,5,52,20.3333,-102.0167,1
660,665,40,0,29,1,40,39.75,-8.9333,1
661,666,39,1,39,4,38,35.6167,-5.2667,1
662,667,34,1,25,0,34,-8.5833,116.1167,1
663,668,111,2,42,8,111,39.5503,116.1063,1
664,669,77,2,10,27,77,41.5095,-87.7468,1
665,670,52,1,6,1,52,-17.3739,-40.2208,1
666,671,44,1,33,3,44,45.3588,9.3238,1
667,672,37,1,37,1,30,50.0,8.7,1
668,673,39,0,31,1,39,53.3024,-1.4664,1
669,674,179,3,102,4,179,22.64,88.22,1
670,675,51,1,27,2,51,47.3539,19.0948,1
671,676,36,0,27,3,36,51.13,-0.0,1
672,677,50,0,29,1,50,51.78,-3.21,1
673,678,51,1,28,9,51,42.2489,-83.1399,1
674,679,79,3,5,9,79,13.7167,-88.9,1
675,680,79,3,5,9,79,13.35,-88.0,1
676,681,79,3,5,9,79,8.5128,-73.4508,1
677,682,99,3,11,11,99,14.7667,-91.8167,1
678,683,24,1,24,2,17,40.8381,-115.7678,1
679,684,32,1,32,2,26,53.7519,9.6511,1
680,685,29,1,29,2,23,47.2018,-121.9897,1
681,686,81,1,34,0,81,49.0278,104.0444,1
682,687,74,0,40,0,74,39.9086,41.2769,1
683,688,130,1,30,0,130,43.35,77.4667,1
684,689,55,2,1,3,55,-3.9019,-42.2339,1
685,690,55,2,1,3,55,-5.3428,-48.5108,1
686,691,38,1,28,4,38,51.4508,7.0131,1
687,692,38,1,28,4,38,51.4667,4.4667,1
688,693,31,1,31,2,25,37.2917,-4.8792,1
689,694,40,1,40,1,30,43.3333,12.9167,1
690,695,45,1,32,8,45,38.5974,-90.0053,1
691,696,301,1,82,1,301,31.4167,73.0911,1
692,697,59,2,41,5,59,38.8847,-77.1751,1
693,698,78,0,37,0,78,50.15,-5.07,1
694,699,78,0,37,0,78,18.49,-77.661,1
695,700,78,0,37,0,78,41.5913,-70.5912,1
696,701,78,0,37,0,78,43.7476,-70.2827,1
697,702,28,1,27,2,28,49.2992,6.1097,1
698,703,44,1,44,0,33,43.8333,13.0167,1
699,704,30,0,30,2,26,48.8086,9.2758,1
700,705,49,1,49,0,47,35.8725,14.5228,1
701,706,217,3,103,1,217,26.3,87.265,1
702,707,38,1,38,1,36,44.1833,12.1333,1
703,708,32,0,13,0,32,-26.1833,-58.1833,1
704,709,32,0,13,0,32,-15.5369,-47.3339,1
705,710,64,2,5,15,64,42.9253,-88.8442,1
706,711,58,1,24,4,58,40.2537,-103.7903,1
707,712,157,4,17,2,157,-1.7,29.25,1
708,713,84,1,9,15,84,25.8395,-80.2368,1
709,714,40,1,28,4,40,51.8306,4.9742,1
710,715,51,1,21,5,51,49.0325,2.4747,1
711,716,43,1,17,4,43,39.0877,-108.5673,1
712,717,72,1,34,3,72,43.6667,6.9167,1
713,718,66,2,12,15,66,36.168,-82.8197,1
714,719,75,2,5,14,75,39.6153,-104.9131,1
715,720,59,2,1,6,59,-1.6,-79.0,1
716,721,59,2,1,6,59,8.4672,-74.5367,1
717,722,32,1,25,1,32,40.5333,-7.3333,1
718,723,85,1,27,6,85,44.9167,10.6667,1
719,724,99,3,41,6,99,26.5794,106.7078,1
720,725,34,1,34,2,27,51.0333,7.5667,1
721,726,37,1,37,1,24,52.3331,8.75,1
722,727,144,3,4,12,144,19.15,-72.0167,1
723,728,64,1,29,4,64,37.3434,-79.9534,1
724,729,31,1,25,3,31,49.3167,7.3333,1
725,730,72,2,17,7,72,34.4892,-93.0501,1
726,731,70,2,28,2,70,42.9633,126.7478,1
727,732,95,3,8,11,95,19.1489,-96.9661,1
728,733,68,2,29,2,68,42.6229,126.2614,1
729,734,124,4,44,7,124,23.1115,114.4152,1
730,735,32,1,32,2,24,54.4667,9.05,1
731,736,39,1,29,4,39,51.8833,5.2833,1
732,737,61,1,40,0,61,46.72,25.59,1
733,738,174,1,46,0,174,26.2215,78.178,1
734,739,83,1,11,12,83,25.9854,-80.1423,1
735,740,38,0,38,0,20,56.6739,12.8572,1
736,741,37,1,37,1,24,52.1,9.3667,1
737,742,34,1,28,4,34,51.7319,6.5908,1
738,743,38,1,32,1,38,47.6681,19.6697,1
739,744,53,1,45,1,53,34.9078,-76.8987,1
740,745,31,1,31,1,26,38.6224,-122.8651,1
741,746,32,0,32,1,26,48.5967,8.8708,1
742,747,93,2,6,17,93,25.8696,-80.3045,1
743,748,25,1,7,1,25,-3.7275,-38.5275,1
744,749,56,1,20,7,56,33.156,-96.8216,1
745,750,38,1,38,0,14,36.2381,137.1862,1
746,751,31,1,18,0,31,-24.6667,25.7833,1
747,752,36,1,5,3,36,5.0833,-73.3667,1
748,753,45,1,45,1,25,38.8122,-94.9275,1
749,754,45,1,45,1,25,42.5845,-71.9868,1
750,755,47,1,30,8,47,41.3696,-81.815,1
751,756,61,1,27,2,61,50.2833,21.4333,1
752,757,46,1,26,4,46,43.2508,-5.7767,1
753,758,43,1,31,0,43,50.0667,43.25,1
754,759,43,1,31,0,43,43.9283,132.0061,1
755,760,26,0,16,0,26,-7.4072,36.9722,1
756,761,59,1,13,6,59,-2.1347,-79.5872,1
757,762,44,1,21,8,44,40.6892,-111.8292,1
758,763,44,1,21,8,44,42.0859,-80.1194,1
759,764,72,2,16,10,72,33.0874,-83.2414,1
760,765,32,1,17,0,32,-24.6333,25.8667,1
761,766,46,1,32,0,46,6.8726,81.3373,1
762,767,64,2,9,7,64,14.501,-89.8723,1
763,768,125,4,4,36,125,34.0155,-118.1108,1
764,769,24,0,13,0,24,-7.8889,-37.12,1
765,770,50,1,22,5,50,48.7039,2.4605,1
766,771,48,2,21,0,48,10.2604,13.2606,1
767,772,67,4,20,1,67,-3.25,29.6,1
768,773,54,1,19,6,54,34.7432,-87.6343,1
769,774,153,0,38,0,153,22.43,80.12,1
770,775,51,1,51,1,44,35.4876,137.5006,1
771,776,356,2,100,1,354,31.45,73.7067,1
772,777,78,2,43,6,78,41.4291,-71.4668,1
773,778,39,1,39,0,18,48.48,124.8738,1
774,779,73,2,40,10,73,40.8467,-73.1522,1
775,780,34,1,34,2,28,50.9147,8.1,1
776,782,57,1,45,4,57,41.3113,-72.9246,1
777,783,57,1,45,4,57,41.0676,-85.0174,1
778,784,39,1,20,4,39,30.0049,-91.8202,1
779,785,47,0,27,3,47,51.5886,-2.9978,1
780,786,47,0,27,3,47,39.0856,-84.4868,1
781,787,47,0,27,3,47,52.7691,-2.3787,1
782,788,47,0,27,3,47,41.4801,-71.3203,1
783,789,47,0,27,3,47,50.701,-1.2883,1
784,790,47,0,27,3,47,44.6242,-124.0513,1
785,791,64,3,14,1,64,-2.5122,30.6558,1
786,792,33,0,15,0,33,-3.2496,35.52,1
787,793,32,1,32,0,9,69.4081,30.2206,1
788,794,32,0,32,1,18,46.3258,-0.4606,1
789,795,51,0,31,0,51,53.5167,43.6667,1
790,796,112,1,47,0,112,37.01,37.7972,1
791,797,55,1,55,0,42,40.8,17.1333,1
792,798,43,1,33,0,43,7.8881,98.3975,1
793,799,291,1,41,0,291,26.87,75.23,1
794,800,52,1,48,3,52,39.889,-82.7678,1
795,801,151,3,151,2,97,35.5104,117.62,1
796,802,58,1,47,3,58,43.4667,11.15,1
797,803,48,1,9,4,48,-12.3659,-38.2433,1
798,804,42,1,39,4,42,41.4083,13.0443,1
799,805,29,1,6,1,29,-13.4408,-49.1489,1
800,806,41,0,26,1,41,18.1757,-76.4503,1
801,807,28,1,28,0,12,49.8353,-124.5247,1
802,808,43,1,14,1,43,-22.0061,-51.5531,1
803,809,32,1,32,1,29,57.3825,41.2861,1
804,810,52,1,35,4,52,48.15,11.35,1
805,812,17,0,17,0,3,-53.1667,-70.9333,1
806,813,101,2,90,1,101,-6.5533,107.4472,1
807,814,55,1,27,4,55,50.4333,3.8667,1
808,815,54,1,36,3,54,39.2529,9.1762,1
809,816,88,3,0,7,88,-22.4069,-44.2578,1
810,817,76,1,39,1,76,51.0667,19.45,1
811,818,65,1,28,4,65,34.961,-89.8469,1
812,819,35,1,35,0,16,63.9167,38.0833,1
813,820,43,2,23,5,43,47.4333,8.5667,1
814,821,48,1,12,13,48,45.3418,-122.5924,1
815,822,63,1,23,7,63,29.2985,-81.1014,1
816,823,64,1,39,1,64,51.3003,13.1072,1
817,824,37,1,30,3,37,51.2167,5.4167,1
818,825,53,2,23,6,53,40.5849,9.0033,1
819,826,59,1,17,0,59,2.4167,30.9875,1
820,827,53,1,27,0,53,18.3964,103.6558,1
821,828,74,2,47,0,74,-2.9861,104.7556,1
822,829,51,1,19,15,51,33.5434,-111.9595,1
823,830,15,0,14,0,15,-6.4328,-43.9839,1
824,831,20,0,7,1,20,-17.2333,-67.9167,1
825,832,74,3,20,26,74,40.7621,-73.0185,1
826,833,34,1,34,0,28,55.9667,43.0667,1
827,834,103,1,19,4,103,29.5581,-95.3218,1
828,835,58,2,31,4,58,46.0667,11.2333,1
829,836,151,1,31,5,151,43.695,5.5036,1
830,837,14,0,14,0,13,-9.3928,-40.5078,1
831,838,49,1,28,6,49,55.9333,39.4667,1
832,839,51,1,22,6,51,47.9242,9.2567,1
833,840,49,1,31,0,49,-23.9333,31.1167,1
834,841,30,1,30,3,20,51.7958,4.6783,1
835,842,40,1,35,1,40,47.9597,26.3997,1
836,843,72,2,15,16,72,42.6832,-71.301,1
837,844,85,2,85,1,61,24.42,87.34,1
838,845,37,1,26,0,37,55.4833,54.8667,1
839,846,87,4,14,33,87,40.7257,-73.1869,1
840,847,109,3,16,31,109,40.6432,-73.6672,1
841,848,56,1,35,4,56,49.4667,8.9833,1
842,849,69,1,38,2,69,50.4934,9.6961,1
843,850,57,1,19,3,57,18.763,-69.042,1
844,851,62,1,33,1,62,38.2014,37.1883,1
845,852,78,3,25,1,78,0.05,35.7167,1
846,853,90,2,7,8,90,-23.0428,-47.3739,1
847,854,30,0,30,0,26,60.8819,11.5623,1
848,855,56,1,30,1,56,27.9617,-110.8125,1
849,856,32,0,32,1,17,52.2167,6.9,1
850,857,57,1,43,2,57,49.6569,8.9931,1
851,858,57,1,43,2,57,48.3281,9.8878,1
852,859,45,1,35,2,45,51.0833,6.3167,1
853,860,67,2,35,13,67,39.0109,-84.5864,1
854,861,34,1,34,2,30,40.955,-8.627,1
855,862,54,1,25,6,54,30.6571,-81.4511,1
856,863,70,2,28,16,70,39.2159,-84.5144,1
857,865,105,3,12,26,105,40.7773,-74.3953,1
858,866,59,1,36,4,59,49.7197,11.0581,1
859,867,33,0,33,1,9,57.693,-2.005,1
860,868,39,1,18,0,39,6.1333,-5.9333,1
861,869,20,0,16,1,20,-8.8903,-36.4928,1
862,870,75,2,29,8,75,45.5771,9.0814,1
863,871,32,1,30,7,32,37.9637,-121.2296,1
864,872,39,2,10,0,39,4.275,21.0,1
865,873,78,6,17,3,78,-2.4697,29.5814,1
866,874,32,0,32,2,16,51.385,0.55,1
867,875,32,0,32,2,16,51.0375,-2.2748,1
868,876,30,0,12,1,30,-17.3028,-49.0178,1
869,877,43,1,12,5,43,44.6951,-73.4563,1
870,878,165,4,78,6,165,32.2986,72.3508,1
871,879,42,1,42,0,26,54.3233,10.1394,1
872,880,107,2,29,1,107,-1.9536,30.0606,1
873,881,35,1,35,0,15,56.8667,37.35,1
874,882,35,1,23,0,35,8.0522,-1.7347,1
875,883,58,1,58,0,54,46.4319,19.4883,1
876,884,51,1,15,0,51,3.2889,32.8778,1
877,885,109,3,47,2,109,19.6243,84.9408,1
878,886,81,1,49,0,81,45.55,13.7333,1
879,887,174,2,44,4,174,18.8215,78.7119,1
880,888,53,1,38,2,53,50.8833,4.5333,1
881,889,117,2,40,5,117,16.9839,77.7193,1
882,890,48,1,48,0,19,45.85,41.5167,1
883,891,48,1,48,0,19,45.1278,39.5725,1
884,892,43,1,39,0,43,59.0167,54.6667,1
885,893,128,1,35,2,128,22.2068,74.7579,1
886,894,30,1,30,0,28,16.1467,94.7611,1
887,895,66,1,28,1,66,34.5006,-114.3113,1
888,896,35,0,35,0,8,41.3099,-105.6085,1
889,897,78,1,33,1,78,-23.0118,-47.8657,1
890,898,48,1,48,0,29,43.5678,3.9021,1
891,899,75,1,54,0,75,48.6856,6.1522,1
892,900,55,1,27,0,55,-20.135,57.5211,1
893,901,84,1,62,0,84,45.1929,11.3115,1
894,902,32,1,29,1,32,51.9165,-0.6617,1
895,903,63,1,39,0,63,47.3817,15.0972,1
896,904,264,15,8,52,264,-6.5742,106.632,1
897,905,50,1,32,1,50,45.1679,-93.083,1
898,906,60,1,29,0,60,-21.6786,-49.7425,1
899,907,35,1,17,0,35,-23.31,-51.1628,1
900,908,35,1,35,0,31,50.7356,2.2372,1
901,909,116,3,19,25,116,34.1141,-118.4068,1
902,910,45,1,45,0,28,36.1833,-5.4833,1
903,911,34,1,30,1,34,51.8783,-0.4147,1
904,912,67,1,21,1,67,-22.5022,-48.7114,1
905,913,76,1,59,0,76,43.3003,13.4533,1
906,914,154,3,2,28,154,22.535,114.054,1
907,915,97,2,25,6,97,44.3054,86.0804,1
908,916,148,3,18,23,148,34.1687,-118.0504,1
909,917,61,1,21,3,61,31.563,-110.3153,1
910,918,35,1,35,0,17,57.15,24.8667,1
911,919,53,1,46,0,53,36.1844,-94.5315,1
912,920,71,2,16,3,71,4.5872,-74.2214,1
913,921,36,1,26,9,36,38.5677,-121.4685,1
914,922,36,1,26,9,36,-19.865,-47.44,1
915,923,28,1,28,3,17,51.755,-0.336,1
916,924,26,1,26,2,15,56.3404,-2.7955,1
917,925,75,1,43,3,75,44.3667,9.15,1
918,926,68,1,40,1,68,50.25,12.0167,1
919,927,48,1,48,3,29,39.9588,-82.7943,1
920,928,43,1,28,4,43,37.4994,13.265,1
921,929,33,1,33,2,15,46.2824,-119.2939,1
922,930,33,1,33,2,15,40.449,-75.3362,1
923,931,33,1,33,2,15,40.2842,-78.8449,1
924,932,33,1,33,2,15,40.644,-79.9579,1
925,933,46,1,32,4,46,49.2942,6.9375,1
926,934,69,1,36,2,69,51.3081,13.2939,1
927,935,36,0,36,0,16,55.4425,11.79,1
928,936,58,1,21,1,58,-32.035,-52.0986,1
929,937,46,1,21,0,46,11.4386,-85.8286,1
930,938,47,1,25,5,47,50.6047,3.0878,1
931,939,44,1,27,5,44,50.7536,3.1203,1
932,940,28,1,23,5,28,52.37,-1.26,1
933,941,50,1,15,10,50,52.7599,-1.9388,1
934,942,137,3,9,10,137,20.5703,-101.1972,1
935,943,137,3,9,10,137,40.965,-5.6642,1
936,944,137,3,9,10,137,-31.7667,-70.9667,1
937,945,19,1,19,0,11,66.5333,66.6333,1
938,946,108,1,52,1,108,39.6547,66.9758,1
939,947,72,1,29,2,72,30.6263,-87.8816,1
940,948,226,1,48,0,226,25.67,78.47,1
941,949,57,2,27,13,57,42.1654,-87.8516,1
942,950,35,0,35,1,20,53.905,13.0439,1
943,951,180,2,107,0,180,31.8314,70.9019,1
944,952,65,0,21,0,65,13.23,77.7,1
945,953,154,2,13,4,154,14.655,-16.2314,1
946,954,49,1,49,3,43,33.6239,130.5262,1
947,955,43,1,43,0,25,53.6028,9.8233,1
948,956,43,1,43,2,23,27.7822,-80.4819,1
949,957,49,0,24,0,49,-5.5576,-80.8223,1
950,958,154,2,0,23,154,-26.5161,29.2028,1
951,959,44,1,44,0,32,52.3161,9.9642,1
952,960,421,27,0,91,415,37.56,126.99,1
953,961,96,1,59,0,96,45.7333,8.6333,1
954,962,112,3,6,19,112,35.2236,137.0842,1
955,963,69,1,56,0,69,49.1511,6.1514,1
956,964,82,2,41,6,82,38.8631,-90.0774,1
957,965,54,1,15,0,54,6.3833,10.0667,1
958,966,39,1,31,0,39,41.6281,48.6828,1
959,967,43,1,43,0,24,50.2569,31.7817,1
960,968,74,1,34,0,74,12.9667,-2.2667,1
961,969,51,1,44,1,51,41.2063,-73.9884,1
962,970,60,1,49,1,60,41.122,-112.0995,1
963,971,60,1,49,1,60,33.6064,-88.6572,1
964,972,57,1,32,5,57,41.8023,-87.9006,1
965,973,41,1,35,1,41,42.5864,-71.4401,1
966,974,50,1,42,2,50,37.2693,-76.7076,1
967,975,86,1,86,1,19,28.0118,-81.7014,1
968,976,53,1,29,0,53,44.3927,-89.8265,1
969,977,41,1,41,3,24,41.7092,-86.869,1
970,978,48,1,29,8,48,41.4459,-74.4236,1
971,979,48,1,29,8,48,39.5033,-84.3659,1
972,980,48,1,29,8,48,40.3892,-74.082,1
973,981,48,1,29,8,48,41.5476,-72.6549,1
974,982,48,1,29,8,48,40.179,-74.9059,1
975,983,48,1,29,8,48,39.445,-75.7183,1
976,984,48,1,29,8,48,41.5175,-71.2769,1
977,985,48,1,29,8,48,39.9094,-75.4311,1
978,986,48,1,29,8,48,38.241,-85.5214,1
979,987,48,1,29,8,48,40.201,-76.7289,1
980,988,36,1,34,5,36,34.4,133.0833,1
981,989,58,1,45,4,58,39.3444,-76.7668,1
982,990,36,0,36,0,27,16.886,-24.988,1
983,991,42,1,42,1,31,35.4402,137.0157,1
984,992,168,4,168,1,165,26.3638,84.364,1
985,993,74,1,12,10,74,19.3833,-70.5167,1
986,994,62,1,45,3,62,41.0833,16.7833,1
987,995,31,1,31,0,20,53.7333,119.7667,1
988,996,28,1,28,1,27,15.7331,120.5725,1
989,997,28,1,28,1,27,41.4867,2.1879,1
990,998,28,1,28,1,27,39.5456,-0.3956,1
991,999,64,1,44,2,64,45.8,13.5333,1
992,1000,80,1,11,2,80,25.1872,-99.8267,1
993,1001,50,1,43,1,50,46.8673,-96.7461,1
994,1002,64,1,22,0,64,-20.2847,44.3175,1
995,1003,74,2,32,6,74,45.25,8.75,1
996,1004,32,1,32,1,15,47.1279,-119.2759,1
997,1005,25,1,18,0,25,-3.3349,37.3404,1
998,1006,69,1,41,2,69,50.5031,13.6367,1
999,1007,55,0,22,0,55,15.2807,75.5213,1
1000,1008,55,2,26,13,55,42.2693,-88.0102,1
1001,1009,55,1,55,1,40,35.3833,136.2833,1
1002,1010,60,2,23,0,60,-0.7167,36.4333,1
1003,1011,21,0,21,0,20,15.7133,100.1353,1
1004,1012,151,1,74,0,151,41.0011,71.6683,1
1005,1013,20,0,20,0,19,-15.1167,39.2667,1
1006,1014,43,1,40,1,43,35.7767,140.3183,1
1007,1015,85,1,17,3,85,31.5437,-91.3867,1
1008,1016,23,0,23,0,17,-38.55,-58.7333,1
1009,1017,78,1,43,2,78,50.2593,14.5177,1
1010,1018,61,1,50,4,61,32.7711,35.0394,1
1011,1019,32,0,32,1,20,52.2411,7.3689,1
1012,1020,32,0,32,1,20,52.5167,8.0667,1
1013,1021,47,1,31,3,47,51.2,6.7,1
1014,1022,63,1,27,7,63,28.2468,-82.717,1
1015,1023,56,1,30,0,56,10.17,77.87,1
1016,1024,166,11,18,8,166,6.15,6.8333,1
1017,1025,56,1,56,1,50,40.7417,14.6722,1
1018,1026,60,1,46,3,60,41.0333,16.9833,1
1019,1027,62,1,25,4,62,48.8547,2.6289,1
1020,1028,54,1,16,10,54,26.7244,-81.8485,1
1021,1029,36,1,27,4,36,43.0457,-78.8659,1
1022,1030,157,0,36,0,157,20.9333,-17.0333,1
1023,1031,30,1,30,0,27,57.25,60.0833,1
1024,1032,76,1,31,3,76,49.5811,2.9989,1
1025,1033,49,1,28,0,49,54.4333,50.8,1
1026,1034,23,1,23,0,17,64.1814,-51.6942,1
1027,1035,52,2,26,11,52,42.8803,-87.9009,1
1028,1036,31,1,31,2,20,37.3144,138.7951,1
1029,1037,40,1,40,1,24,50.3074,34.9016,1
1030,1038,58,2,30,9,58,41.3017,-72.3857,1
1031,1039,67,1,34,1,67,10.2249,78.231,1
1032,1040,98,3,5,24,98,38.677,-90.0063,1
1033,1041,31,1,28,2,31,48.9236,2.2522,1
1034,1042,24,0,5,1,24,15.3249,120.6554,1
1035,1043,24,0,5,1,24,11.2,123.1,1
1036,1044,24,0,5,1,24,8.4167,123.6,1
1037,1045,156,6,0,9,156,-19.9319,-44.0539,1
1038,1046,63,1,12,13,63,25.7037,-80.2715,1
1039,1047,35,1,35,0,25,48.9287,-57.926,1
1040,1048,38,1,30,11,38,32.6649,-117.1604,1
1041,1049,60,1,3,5,60,-19.5189,-42.6289,1
1042,1050,44,1,15,8,44,44.5698,-123.2779,1
1043,1051,54,1,54,0,31,39.3,16.25,1
1044,1052,70,2,18,15,70,41.5636,-87.7251,1
1045,1053,69,2,18,13,69,41.5723,-88.1124,1
1046,1054,73,2,15,18,73,38.5569,-90.3783,1
1047,1055,73,2,15,18,73,41.6454,-87.7397,1
1048,1056,27,0,27,2,20,49.2053,6.6958,1
1049,1057,75,1,15,8,75,20.6481,-75.9317,1
1050,1058,40,1,24,3,40,39.0833,-3.6167,1
1051,1059,30,0,30,1,21,53.8142,-3.0503,1
1052,1060,40,1,40,0,25,45.1,43.45,1
1053,1061,34,1,12,1,34,-5.1278,-39.7319,1
1054,1062,60,1,44,0,60,41.9233,20.9133,1
1055,1063,201,2,95,2,201,23.67,87.72,1
1056,1064,47,2,7,0,47,10.4825,16.7161,1
1057,1065,28,1,28,2,27,49.0833,9.0667,1
1058,1066,59,1,35,2,59,45.5389,10.2203,1
